text,token,attribution_score,true_label,predicted_label
UP k Labours k sath train ka b registration hona chahiye jisse bina permission k wo UP se bahr na ja ske.,▁bah,-0.34653154015541077,neutral,neutral
UP k Labours k sath train ka b registration hona chahiye jisse bina permission k wo UP se bahr na ja ske.,r,-0.012117751874029636,neutral,neutral
UP k Labours k sath train ka b registration hona chahiye jisse bina permission k wo UP se bahr na ja ske.,▁na,0.1112959012389183,neutral,neutral
UP k Labours k sath train ka b registration hona chahiye jisse bina permission k wo UP se bahr na ja ske.,▁ja,0.18559537827968597,neutral,neutral
UP k Labours k sath train ka b registration hona chahiye jisse bina permission k wo UP se bahr na ja ske.,▁ske,0.0602073110640049,neutral,neutral
UP k Labours k sath train ka b registration hona chahiye jisse bina permission k wo UP se bahr na ja ske.,▁,0.1535741239786148,neutral,neutral
UP k Labours k sath train ka b registration hona chahiye jisse bina permission k wo UP se bahr na ja ske.,.,-0.06489646434783936,neutral,neutral
UP k Labours k sath train ka b registration hona chahiye jisse bina permission k wo UP se bahr na ja ske.,</s>,0.0,neutral,neutral
har bar ap kuch new ly kr aty ho good work sir keep it up,<s>,0.0,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁har,0.023760365322232246,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁bar,-0.060925062745809555,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁ap,0.27312952280044556,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁kuch,-0.05484366789460182,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁new,-0.4103004038333893,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁ly,0.20641005039215088,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁kr,-0.08901387453079224,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁aty,-0.009475303813815117,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁ho,0.037591442465782166,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁good,0.25443407893180847,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁work,0.17376849055290222,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁sir,0.07095140218734741,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁keep,-0.005001137964427471,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁it,0.05571502819657326,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,▁up,0.7711308002471924,happy,happy
har bar ap kuch new ly kr aty ho good work sir keep it up,</s>,0.0,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,<s>,0.0,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁Rap,-0.184307262301445,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,e,-0.14721539616584778,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,ers,-0.18245847523212433,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁ki,-0.07623942196369171,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁du,0.16899770498275757,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,kaan,-0.2923835515975952,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,e,-0.07414215058088303,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁band,0.401882141828537,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁rap,0.27445074915885925,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁god,0.04587407782673836,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁is,0.21293382346630096,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁back,0.39350754022598267,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁In,0.08836549520492554,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁more,-0.1337524652481079,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁form,-0.09769350290298462,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁rap,-0.18686141073703766,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,god,0.02558189257979393,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,▁yo,0.20671874284744263,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,yo,0.4827393591403961,happy,happy
Rapeers ki dukaane band rap god is back In more form rapgod yoyo,</s>,0.0,happy,happy
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,<s>,0.0,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,▁:,-0.3624352514743805,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,▁Corona,0.5158564448356628,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,▁se,0.0785985141992569,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,▁dar,-0.0873468816280365,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,na,-0.018244341015815735,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,▁nahi,0.09704487025737762,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,▁M,0.03995807468891144,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,ARNA,-0.31080934405326843,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,▁hai,0.1684112846851349,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,▁Since,-0.5230324268341064,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,re,0.010391238145530224,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,ly,0.1336956024169922,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,▁Pakistan,0.13733111321926117,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,i,0.05093976482748985,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,▁A,0.041988346725702286,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,wa,-0.04930700734257698,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,am,-0.3677217662334442,happy,neutral
: Corona se darna nahi MARNA hai Sincerely Pakistani Awaam,</s>,0.0,happy,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,<s>,0.0,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁Mary,0.29016733169555664,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁pass,0.08118186891078949,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁sum,0.3387179672718048,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,sung,0.08599395304918289,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁S,0.06356564164161682,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,4,-0.06276174634695053,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁M,-0.2253040373325348,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,9,0.11853862553834915,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁hai,0.18754976987838745,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁koi,0.13919785618782043,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁Q,0.07877741008996964,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁No,0.1228451281785965,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,ir,0.15030024945735931,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁A,0.0236987117677927,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,3,-0.09309341758489609,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁kay,0.1005975529551506,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁sath,0.17914387583732605,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁change,0.22444525361061096,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁karna,0.32527652382850647,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁chat,0.15471506118774414,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,a,0.042793527245521545,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁hai,0.25716105103492737,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁to,0.0843266099691391,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁is,0.053304534405469894,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁number,0.35387879610061646,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁per,-0.002292957389727235,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁contact,0.28257670998573303,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁kara,0.032995134592056274,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,y,-0.06843248754739761,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁only,0.27752065658569336,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,▁la,0.05215597525238991,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,hore,-0.12565462291240692,neutral,neutral
Mary pass sumsung S4 M9 hai koi Q Noir A3 kay sath change karna chata hai to is number per contact karay only lahore,</s>,0.0,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",<s>,0.0,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁:,-0.3807028830051422,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁Like,0.2193138599395752,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁se,0.23070840537548065,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁kaam,-0.03228297829627991,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁nahi,0.17775024473667145,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁cha,0.07492607831954956,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",lega,0.02788567543029785,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁,-0.002874022116884589,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",",",0.07995427399873734,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁ga,-0.2031572461128235,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",rib,0.00758647033944726,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁logo,0.1319672018289566,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁ki,0.035595785826444626,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁help,0.48745429515838623,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁ki,-0.26412132382392883,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",ji,0.009154405444860458,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",ye,0.03431863710284233,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁,0.21341530978679657,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",",",-0.16511477530002594,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁jo,0.10121124982833862,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁aap,0.03554106876254082,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",ne,-0.05670894309878349,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁pic,-0.2197396606206894,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁send,0.3226008117198944,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁ki,-0.2246551215648651,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁hai,0.0950336903333664,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",▁un,0.1658700555562973,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",j,-0.11296723783016205,neutral,neutral
": Like se kaam nahi chalega, garib logo ki help kijiye, jo aapne pic send ki hai unj",</s>,0.0,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,<s>,0.0,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁salam,0.06830576062202454,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁main,0.07573098689317703,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁ye,0.08698946982622147,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁fon,-0.06635996699333191,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁sale,0.29850447177886963,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁karna,0.24066062271595,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁ch,0.03607349097728729,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,ta,-0.0008498700917698443,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁ho,-0.13532410562038422,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,on,-0.11923686414957047,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁final,0.18476244807243347,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁price,0.6864924430847168,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁pin,0.061874933540821075,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁pack,0.37479373812675476,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁h,0.07984188199043274,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁fon,-0.035401977598667145,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁my,0.11956790089607239,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁num,-0.07572254538536072,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,▁is,-0.345553994178772,neutral,neutral
salam main ye fon sale karna chta hoon final price pin pack h fon my num is,</s>,0.0,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,<s>,0.0,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁yeh,0.4893209934234619,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁jo,0.27417856454849243,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁ab,0.17257638275623322,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁hoga,0.006058315746486187,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁lock,0.0884641483426094,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,down,0.10241445899009705,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁k,0.10633410513401031,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁baad,-0.00035508512519299984,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁is,0.08879828453063965,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁mein,0.016149500384926796,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁toh,-0.05813468247652054,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁apply,0.15351122617721558,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁ni,-0.10855753719806671,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁kr,0.07777753472328186,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁s,0.2141367495059967,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,kti,0.1355188637971878,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁next,-0.11895713955163956,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁time,-0.13022808730602264,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁kr,-0.0894145667552948,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,na,0.08139954507350922,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁to,0.07268306612968445,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,u,0.0691520944237709,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁le,-0.015941791236400604,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁hi,0.03302011266350746,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁le,-0.006354937329888344,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,ne,0.07958205044269562,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,▁tum,0.5436595678329468,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,ne,-0.38694319128990173,neutral,neutral
yeh jo ab hoga lockdown k baad is mein toh apply ni kr skti next time krna tou le hi lene tumne,</s>,0.0,neutral,neutral
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,<s>,0.0,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁*,-0.1441827267408371,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,Me,0.10834010690450668,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁cry,0.30766561627388,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,ing,-0.08549876511096954,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,*,0.2769320607185364,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁Mom,0.45171138644218445,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁:,0.010735809803009033,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁Kya,-0.20841620862483978,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁hua,0.09416048228740692,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁?,0.018496807664632797,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁Ky,-0.09515251964330673,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,u,-0.27829962968826294,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁ro,0.23974686861038208,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁raha,-0.2553463280200958,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁hai,-0.3815380930900574,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁?,-0.3651403784751892,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁Me,-0.19880610704421997,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,▁:,0.06635082513093948,happy,happy
*Me crying* Mom : Kya hua? Kyu ro raha hai? Me :,</s>,0.0,happy,happy
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,<s>,0.0,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁Mein,0.07586247473955154,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁apna,0.0967884287238121,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁vivo,0.02793634496629238,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁v,-0.044600777328014374,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,7,0.009560884907841682,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁sale,0.334201455116272,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁ker,0.18504862487316132,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁raha,0.2261284738779068,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁hon,-0.030620133504271507,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁,-0.0011591342044994235,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,/10,0.11096686124801636,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁condition,0.10529171675443649,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁bill,0.18139007687568665,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,kul,-0.13165408372879028,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁new,-0.01439973246306181,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁jis,0.06938769668340683,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,a,0.026691032573580742,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁complete,0.07082965224981308,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁saman,-0.021193910390138626,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁aur,0.13196296989917755,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁box,0.023455308750271797,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁kai,-0.12273530662059784,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁sath,0.06613466888666153,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁month,0.010829332284629345,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁warrant,0.19241255521774292,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,y,-0.045827679336071014,neutral,neutral
Mein apna vivo v7 sale ker raha hon /10 condition billkul new jisa complete saman aur box kai sath month warranty abhi baki hai Deman contact no karachi,▁a,0.136743426322937,neutral,neutral
